exp_command,coeff_of_variation,KW_dist_type,Normal_fixed,Normal_random,SW_test_stat_fixed,SW_p-value_fixed,SW_test_stat_random,SW_p-value_random,KW_test_stat,KW_p-value,percent_diff,KW_effect_size,abs_percent_diff,fixed_pth_quantile,fixed_ci_low,fixed_ci_high,random_pth_quantile,random_ci_low,random_ci_high,ci_case,inner_diff
./get_hits_test.sh,0.064,different,False,True,0.9419219493865967,0.016061360016465187,0.9638735055923462,0.12915615737438202,15.440792079207938,8.513070207694346e-05,5.258952170305368,0.15596759675967614,5.258952170305368,70154.61288051444,69112.8680419548,73827.2065634988,67697.821102642,66261.8554936204,68782.7601966882,1,330.107845266597
./cmd_set_test.sh,0.023,same,True,True,0.9760075211524963,0.39838293194770813,0.9566096663475037,0.06411633640527725,0.4752475247524899,0.4905829155605228,0.2705852689586542,0.004800480048004948,0.2705852689586542,50260.26025804675,49753.2987846743,50733.3508970237,49952.565707049405,49698.8221325808,50638.5584267509,2,
./cmd_get_test.sh,0.02,same,True,True,0.9734849333763123,0.31891342997550964,0.9752975702285767,0.37458857893943787,0.11410693069302624,0.7355160397406355,-0.24127969604198735,0.0011525952595255176,0.24127969604198735,131650.577291162,130545.655002933,132746.553798887,131338.2189585825,130747.152956622,132630.328755157,2,
