run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
985367f2-2be6-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,20,50,./cmd_get_test.sh,1,1,fixed,7.846643611,7.900331965,Success,133105.931791115
985367f2-2be6-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,20,50,./get_hits_test.sh,2,2,fixed,7.900529471,7.952910421,Success,78301.0065619724
991065cc-2be7-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,21,50,./cmd_set_test.sh,0,0,fixed,7.990946918,8.046817439,Success,48013.6228781795
991065cc-2be7-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,21,50,./cmd_get_test.sh,1,1,fixed,8.047014715,8.101705079,Success,130551.521542768
991065cc-2be7-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,21,50,./get_hits_test.sh,2,2,fixed,8.101902589,8.156467321,Success,82605.8027728274
99c9f3ba-2be8-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,22,50,./cmd_set_test.sh,0,0,fixed,8.192941736,8.246944483,Success,48854.774327044
99c9f3ba-2be8-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,22,50,./cmd_get_test.sh,1,1,fixed,8.247141585,8.30087189,Success,129552.521954753
99c9f3ba-2be8-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,22,50,./get_hits_test.sh,2,2,fixed,8.301069226,8.352865752,Success,80298.470385545
9a8d18b2-2be9-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,23,50,./cmd_set_test.sh,0,0,fixed,8.390123282,8.444784184,Success,49813.8959590729
9a8d18b2-2be9-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,23,50,./cmd_get_test.sh,1,1,fixed,8.444982606,8.498499638,Success,134223.351552582
9a8d18b2-2be9-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,23,50,./get_hits_test.sh,2,2,fixed,8.498691578,8.549190563,Success,80004.9707725506
9b4a7190-2bea-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,24,50,./cmd_set_test.sh,0,0,fixed,8.586906543,8.63977473,Success,50337.2000262274
9b4a7190-2bea-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,24,50,./cmd_get_test.sh,1,1,fixed,8.639977018,8.695039875,Success,133546.587883005
9b4a7190-2bea-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,24,50,./get_hits_test.sh,2,2,fixed,8.695287818,8.748705607,Success,73914.4769777365
9c0e4eca-2beb-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,25,50,./cmd_set_test.sh,0,0,fixed,8.786445286,8.842064134,Success,51673.7821470155
9c0e4eca-2beb-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,25,50,./cmd_get_test.sh,1,1,fixed,8.842264016,8.896877654,Success,131942.048489477
9c0e4eca-2beb-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,25,50,./get_hits_test.sh,2,2,fixed,8.89707484,8.952741794,Success,65706.8297666049
9cc2ad38-2bec-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,26,50,./cmd_set_test.sh,0,0,fixed,8.99031022,9.04498765,Success,52033.8943731079
9cc2ad38-2bec-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,26,50,./cmd_get_test.sh,1,1,fixed,9.045217527,9.097274773,Success,129199.997102187
9cc2ad38-2bec-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,26,50,./get_hits_test.sh,2,2,fixed,9.097473378,9.151218287,Success,72131.3859762268
9d717aba-2bed-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,27,50,./cmd_set_test.sh,0,0,fixed,9.190282467,9.243769089,Success,48899.3578037526
9d717aba-2bed-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,27,50,./cmd_get_test.sh,1,1,fixed,9.243974627,9.299099471,Success,131921.85851818
9d717aba-2bed-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,27,50,./get_hits_test.sh,2,2,fixed,9.299299026,9.350967408,Success,71266.2489952813
9e2d6968-2bee-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,28,50,./cmd_set_test.sh,0,0,fixed,9.387801884,9.442377902,Success,49804.8690719685
9e2d6968-2bee-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,28,50,./cmd_get_test.sh,1,1,fixed,9.442576508,9.496762201,Success,130331.99990298
9e2d6968-2bee-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,28,50,./get_hits_test.sh,2,2,fixed,9.496961284,9.549939564,Success,69123.7296523767
9ee6c6dc-2bef-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,29,50,./cmd_set_test.sh,0,0,fixed,9.586299725,9.640625255,Success,50776.840933997
9ee6c6dc-2bef-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,29,50,./cmd_get_test.sh,1,1,fixed,9.640821525,9.694796351,Success,131961.636426452
9ee6c6dc-2bef-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,29,50,./get_hits_test.sh,2,2,fixed,9.694999196,9.74925613,Success,77417.386355292
9fa0e282-2bf0-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,30,50,./cmd_set_test.sh,0,0,fixed,9.787708187,9.842782227,Success,51971.1764379387
9fa0e282-2bf0-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,30,50,./cmd_get_test.sh,1,1,fixed,9.842982286,9.894925291,Success,128926.8989473
9fa0e282-2bf0-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,30,50,./get_hits_test.sh,2,2,fixed,9.895124465,9.94813002,Success,70156.7466471877
a0645856-2bf1-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,31,50,./cmd_set_test.sh,0,0,fixed,9.985791617,10.0404471,Success,49091.4983705643
a0645856-2bf1-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,31,50,./cmd_get_test.sh,1,1,fixed,10.040644536,10.095404948,Success,132803.976364738
a0645856-2bf1-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,31,50,./get_hits_test.sh,2,2,fixed,10.095764655,10.149728196,Success,70152.4791138412
a11fe5a2-2bf2-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,32,50,./cmd_set_test.sh,0,0,fixed,10.186230015,10.237521384,Success,51155.4324816468
a11fe5a2-2bf2-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,32,50,./cmd_get_test.sh,1,1,fixed,10.237720448,10.292333123,Success,135736.542946918
a11fe5a2-2bf2-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,32,50,./get_hits_test.sh,2,2,fixed,10.292532086,10.344773368,Success,68665.1652350945
a1e10d80-2bf3-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,33,50,./cmd_set_test.sh,0,0,fixed,10.382325792,10.438324211,Success,50030.5348308263
a1e10d80-2bf3-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,33,50,./cmd_get_test.sh,1,1,fixed,10.438522693,10.491530282,Success,129188.985206797
a1e10d80-2bf3-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,33,50,./get_hits_test.sh,2,2,fixed,10.49172979,10.546328397,Success,64823.1095889889
a29d7a0a-2bf4-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,34,50,./cmd_set_test.sh,0,0,fixed,10.582038423,10.637350976,Success,51895.7513860407
a29d7a0a-2bf4-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,34,50,./cmd_get_test.sh,1,1,fixed,10.637548185,10.691992942,Success,128161.053134884
a29d7a0a-2bf4-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,34,50,./get_hits_test.sh,2,2,fixed,10.692216816,10.746567499,Success,66362.684302948
a3586eb8-2bf5-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,35,50,./cmd_set_test.sh,0,0,fixed,10.783844065,10.837625728,Success,50345.1121584861
a3586eb8-2bf5-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,35,50,./cmd_get_test.sh,1,1,fixed,10.837823338,10.89175106,Success,133315.919799108
a3586eb8-2bf5-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,35,50,./get_hits_test.sh,2,2,fixed,10.891952538,10.946960576,Success,67608.8097179415
a4153132-2bf6-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,36,50,./cmd_set_test.sh,0,0,fixed,10.983754357,11.037821937,Success,52240.9786581001
a4153132-2bf6-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,36,50,./cmd_get_test.sh,1,1,fixed,11.038018585,11.091058586,Success,129047.742370331
a4153132-2bf6-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,36,50,./get_hits_test.sh,2,2,fixed,11.091260673,11.149741726,Success,67044.1160099939
a4d969c0-2bf7-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,37,50,./cmd_set_test.sh,0,0,fixed,11.186492011,11.242708263,Success,51789.6349118628
a4d969c0-2bf7-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,37,50,./cmd_get_test.sh,1,1,fixed,11.242916938,11.297261252,Success,133283.201450833
a4d969c0-2bf7-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,37,50,./get_hits_test.sh,2,2,fixed,11.29746414,11.351803948,Success,75408.1514633304
a5a258c0-2bf8-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,38,50,./cmd_set_test.sh,0,0,fixed,11.388734591,11.439456744,Success,50719.0281782231
a5a258c0-2bf8-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,38,50,./cmd_get_test.sh,1,1,fixed,11.439657992,11.494101933,Success,128737.098753921
a5a258c0-2bf8-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,38,50,./get_hits_test.sh,2,2,fixed,11.494300358,11.547776183,Success,66244.9367339469
a65f52e4-2bf9-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,39,50,./cmd_set_test.sh,0,0,fixed,11.58679594,11.640802168,Success,50818.5909596812
