run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,1.483270993,1.494178158,Success,6.849
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,1.494495832,1.507937284,Success,10.901
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,1.508230758,1.515705421,Success,1.943
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,1.51599269,1.525594287,Success,4.916
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,1.52588795,1.566892138,Success,27.866
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,1.567215119,1.575806069,Success,3.531
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,1.576101657,1.589741834,Success,10.407
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,1.590037031,1.599099275,Success,4.487
ab4455ef-2d34-11ec-9f3a-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,1.599381773,1.607999793,Success,3.577
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,1.649065673,1.67782423,Success,"34026.13,33932.31,38186.30,38287.55"
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,1.678117212,1.688886104,Success,6.873
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,1.689183787,1.702722174,Success,10.951
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,1.703029795,1.710554638,Success,1.972
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,1.710844072,1.720479,Success,4.919
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,1.720774573,1.762591531,Success,27.930
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,1.762916727,1.771503156,Success,3.548
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,1.771795477,1.78548917,Success,10.422
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,1.785793784,1.794891028,Success,4.515
8bf5bccf-2d35-11ec-a9f3-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,1.795182502,1.803709229,Success,3.571
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,1.844129204,1.872737195,Success,"33829.03,33756.75,37940.25,38170.25"
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,1.87302911,1.883777763,Success,6.848
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,1.884077295,1.897988864,Success,10.935
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,1.898315389,1.905775258,Success,1.949
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,1.906065509,1.916172208,Success,4.908
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,1.916464418,1.957505112,Success,27.988
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,1.957832103,1.96632863,Success,3.553
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,1.966610366,1.980199508,Success,10.430
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,1.980492645,1.989622237,Success,4.494
6cbaa5c2-2d36-11ec-9fe0-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,1.989911751,1.998504194,Success,3.569
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.039311969,2.067620174,Success,"33936.89,33843.60,38131.21,38312.27"
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.067909192,2.078327545,Success,6.832
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.078613336,2.091980521,Success,10.863
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.09227007,2.099679628,Success,1.942
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.099965313,2.109515159,Success,4.902
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.109808241,2.151009688,Success,28.042
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.151334759,2.1599285,Success,3.539
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.160234232,2.173844075,Success,10.441
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.174129004,2.183122797,Success,4.450
4d7f1cce-2d37-11ec-9e1c-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.183415824,2.19196561,Success,3.603
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.233185415,2.261688044,Success,"33880.60,33800.47,38095.32,38228.76"
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.262003097,2.272592475,Success,6.826
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.272884109,2.286422992,Success,10.926
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.286723952,2.294222783,Success,1.943
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.294563445,2.304120388,Success,4.917
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.30440685,2.345578396,Success,27.851
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.345927853,2.354523921,Success,3.587
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.35483717,2.368430307,Success,10.419
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.368721781,2.377856973,Success,4.471
2e3d2cfc-2d38-11ec-ada7-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.378177474,2.386808681,Success,3.591
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.427690068,2.456145063,Success,"33996.54,33906.97,38181.60,38254.77"
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.456464807,2.467853144,Success,6.823
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.468146927,2.481687714,Success,10.891
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.481982064,2.489473906,Success,1.969
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.489760072,2.499370936,Success,4.897
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.499663041,2.540902974,Success,28.065
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.541709392,2.550297601,Success,3.626
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.550581422,2.564189221,Success,10.396
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.564480639,2.573614223,Success,4.524
0ef1b1fc-2d39-11ec-ad2d-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.573899177,2.582899246,Success,3.606
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.6243885,2.652837817,Success,"33873.06,33779.15,38005.99,38157.77"
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.653128393,2.663747824,Success,6.819
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.664045652,2.677438876,Success,10.923
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.677767912,2.685259631,Success,1.947
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.68554487,2.695024851,Success,4.919
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.69531402,2.735813075,Success,27.842
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.736138231,2.744711642,Success,3.557
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.744999933,2.75861149,Success,10.421
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.758904507,2.767676999,Success,4.464
efc705e1-2d39-11ec-87b4-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.767963581,2.776401871,Success,3.575
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.817224033,2.845862583,Success,"33993.70,33902.65,38158.94,38312.97"
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.846150142,2.856725205,Success,6.870
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.857018558,2.870357818,Success,10.883
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.870654228,2.878014453,Success,1.949
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.878300685,2.887822027,Success,4.900
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.8881136,2.928976969,Success,27.866
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.92929103,2.937797954,Success,3.575
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.938084346,2.951570315,Success,10.434
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.951859719,2.960937301,Success,4.577
d0805a73-2d3a-11ec-b4a5-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.961222911,2.969686361,Success,3.608
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,3.011922016,3.040682239,Success,"33815.49,33721.02,37971.23,38226.48"
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.040963108,3.051433823,Success,6.867
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.051725307,3.065039044,Success,10.895
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.065339839,3.07273121,Success,1.942
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,3.073014996,3.082518616,Success,4.929
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,3.082806752,3.123673679,Success,27.952
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,3.123995948,3.132750671,Success,3.544
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,3.133031264,3.14644676,Success,10.423
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,3.146748362,3.155769502,Success,4.528
b13f01f8-2d3b-11ec-a05e-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,3.156063622,3.164911249,Success,3.593
91fcb0bc-2d3c-11ec-88c6-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,3.207844964,3.237198174,Success,"33852.88,33793.86,38018.05,38194.32"
91fcb0bc-2d3c-11ec-88c6-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.237484265,3.247711145,Success,6.901
91fcb0bc-2d3c-11ec-88c6-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.247998198,3.261352554,Success,10.956
91fcb0bc-2d3c-11ec-88c6-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.26164266,3.268994356,Success,1.952
