run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,1.687664531,1.716348859,Success,"33882.46,33798.87,37991.14,38260.73"
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,1.716660043,1.727471699,Success,6.869
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,1.727773085,1.741804656,Success,10.916
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,1.742104554,1.749684104,Success,1.950
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,1.749974645,1.75957718,Success,4.910
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,1.759874612,1.800833026,Success,27.861
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,1.801133369,1.809716213,Success,3.531
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,1.810004429,1.823559438,Success,10.400
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,1.823860945,1.833043588,Success,4.471
81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,1.833330371,1.841869329,Success,3.584
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,1.889056709,1.917771658,Success,"33758.76,33705.57,37950.92,38052.56"
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,1.918082221,1.928938607,Success,6.838
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,1.929282091,1.942848461,Success,10.884
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,1.943148725,1.950681486,Success,1.967
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,1.950970835,1.960589245,Success,4.903
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,1.960887093,2.002019284,Success,27.954
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.002314045,2.010810455,Success,3.506
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.011092953,2.024694174,Success,10.404
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.024991451,2.034600082,Success,4.503
4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.034886138,2.043498772,Success,3.577
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.09409668,2.122606724,Success,"33841.57,33770.08,38012.52,38154.27"
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.122915928,2.134003265,Success,6.866
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.134356296,2.147754216,Success,10.891
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.148077263,2.155988967,Success,1.944
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.156268473,2.165863491,Success,4.907
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.166155089,2.207400644,Success,28.020
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.207702857,2.216267909,Success,3.532
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.216553549,2.230209128,Success,10.418
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.230520643,2.239685717,Success,4.470
1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.239999868,2.24895518,Success,3.597
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.289575349,2.318190024,Success,"33916.67,33811.99,38077.66,38126.53"
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.318518137,2.329057523,Success,6.821
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.329381707,2.343390859,Success,10.852
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.343685355,2.351130787,Success,1.951
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.351411831,2.360913934,Success,4.911
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.361205072,2.40168475,Success,27.856
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.401995062,2.41057907,Success,3.569
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.410859919,2.424296803,Success,10.414
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.424586152,2.433671701,Success,4.495
02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.433986804,2.442923006,Success,3.583
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.493098351,2.521963422,Success,"33952.47,33856.07,38111.91,38339.50"
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.522267791,2.53306038,Success,6.871
